_id,Customer ID,First Name,Last Name,Email,Phone Number,Registration Date,Age,Gender,Location.Street,Location.City,Location.State,Location.Postal Code,Location.Country,Purchase Frequency,Average Order Value,Recency of Purchase,Average Items per Order,Loyalty Program Membership,Online Shopping,Open Rate of Emails,Click-Through Rate,Total Spending,Repeat Purchases,Social Media Engagement,Customer Feedback
64ea5e09fe4f979a95e9d21b,f8105220-cf63-4b61-a7be-40ba0c1b1d10,Christopher,Davis,smithgary@example.org,4832137559,2020-05-05,77,Male,49181 Jerome Mills,Gonzalezberg,NH,31516,Pakistan,35,10.52,233,6,true,false,0.47,0.14,1243.41,10,0.49,1.14
64ea5e09fe4f979a95e9d21c,22d68917-5b50-408e-9ac2-fa79556c3193,Laura,Morales,joseph30@example.com,(671)312-8361x10016,2022-07-15,68,Female,61260 Michael Valleys,Hallhaven,PA,22918,Cook Islands,11,193.29,148,1,true,true,0.28,0.56,1552.52,1,0.29,1.89
64ea5e09fe4f979a95e9d21d,8492c735-4b7d-40d8-962d-4e8e9bcb77bc,Veronica,Duran,snyderjames@example.org,5833026082,2023-05-07,54,Other,693 Ochoa Corner Suite 446,South Mark,MS,59226,United States Virgin Islands,8,176.71,39,9,true,false,0.18,0.59,1633.61,7,0.23,1.1
64ea5e09fe4f979a95e9d21e,54ce5162-4947-4d92-81c2-bd19d57408f1,Lauren,Travis,dpearson@example.org,(467)835-2894x604,2022-01-07,22,Male,6613 Finley Mission,Delgadoshire,MP,22112,Fiji,33,111.21,227,2,false,false,0.37,0.33,160.08,2,0.22,4.68
64ea5e09fe4f979a95e9d21f,99f51608-3ae2-46bc-8289-ce3c96a7e298,Michael,Rose,tthompson@example.com,001-453-456-2019x20921,2020-02-23,42,Other,319 Flores Overpass,Gregoryview,MS,33527,Vanuatu,29,91.76,364,10,true,true,0.58,0.22,1607.44,2,0.05,3.44
64ea5e09fe4f979a95e9d220,7e2663af-a25d-4b31-b86b-001b00863f33,Jesse,Torres,megancabrera@example.org,(706)641-6277x99373,2023-01-12,25,Male,86547 Ali Lights Suite 137,South John,OR,17962,Saint Pierre and Miquelon,20,131.8,87,1,true,true,0.5,0.1,826.5,2,0.34,3.21
64ea5e09fe4f979a95e9d221,7333d1ff-4cac-4070-a692-1c1d34497f3f,Daniel,Mcdaniel,efrench@example.net,7518237868,2021-12-13,21,Male,73482 Kirk Turnpike,Bryantbury,FL,82426,Luxembourg,29,189.94,357,4,false,true,0.45,0.14,1519.92,5,0,3.92
64ea5e09fe4f979a95e9d222,c310e488-175e-4ec6-8257-7afb0dd3900f,Jeffrey,Golden,robert25@example.org,373-969-0874,2022-04-19,29,Female,67649 Tucker Fields Apt. 828,Lake Collin,OR,05798,Netherlands,45,44.39,40,3,false,true,0.63,0.19,429.28,10,0.74,2.01
64ea5e09fe4f979a95e9d223,a1b5f599-31c1-495f-82e3-f935bc1b20bf,Melanie,Ellis,toni42@example.com,001-209-718-9273,2023-04-10,56,Male,03954 Dave Neck,New Anthony,OH,37998,China,11,138.35,246,1,true,true,0.98,0.15,1184.16,4,0.05,3.86
64ea5e09fe4f979a95e9d224,569d63fa-56b6-4ce5-9227-b04f1c21d597,Ashley,Brown,oespinoza@example.net,001-424-711-8241x8244,2023-08-13,36,Male,59678 Garcia Mission,East Cassandramouth,LA,18026,Czech Republic,18,188.82,159,3,false,false,0.7,0.08,1926.2,5,0.01,0.07
64ea5e09fe4f979a95e9d225,ef76c231-ed84-4329-b3bc-1973686018fc,James,Casey,stephanie50@example.net,+1-436-579-3863,2020-07-11,66,Male,9812 Taylor Port Suite 847,Lake Tara,TN,04906,Korea,3,21.63,274,6,false,true,0.54,0.94,370.43,2,0.44,4.68
64ea5e09fe4f979a95e9d226,7ba937f8-a226-4044-9c34-3af4a55c7732,April,Brooks,jamesjones@example.org,279-934-9606,2020-07-30,79,Male,804 Blankenship Ways,Hartbury,SC,22547,Costa Rica,35,102.38,272,3,false,true,1,0.95,983.07,2,0.55,1.21
64ea5e09fe4f979a95e9d227,9f667b67-4f82-46a5-b1e0-8e04c82e49a4,Tiffany,Turner,norrisgrace@example.org,(911)305-1362,2022-11-16,39,Other,3028 Janet Trace Suite 728,Morganville,AL,60200,Brunei Darussalam,11,29.87,18,1,false,false,0.09,0.03,181.31,9,0.6,4.32
64ea5e09fe4f979a95e9d228,5fd783f6-2068-466f-b4a5-c7f8e8796773,Terry,Stewart,jennifer69@example.net,239-473-8610,2021-06-26,24,Other,23924 Jessica Brooks,Robinsonfurt,MS,05362,Afghanistan,48,43.46,181,1,true,false,0.49,0.33,1850.29,10,0.14,1.96
64ea5e09fe4f979a95e9d229,bdb85a69-3735-4598-9e81-e79bf0999815,David,Hanson,balvarado@example.net,897.776.2052,2020-06-24,47,Male,826 Matthew Track Suite 378,Port Jeffreyburgh,MI,19543,Sierra Leone,43,189.2,2,8,true,true,0.22,0.83,497.89,8,0.95,3.23
64ea5e09fe4f979a95e9d22a,d2a9373f-64b0-475e-a6fe-87cc67683d1a,Ashley,Flores,stephencampbell@example.com,+1-665-775-5324,2021-04-08,29,Male,696 Miles Gateway,Masonmouth,GU,52379,Guam,4,175.66,97,1,true,false,0.05,0.67,252.75,7,0.89,3.15
64ea5e09fe4f979a95e9d22b,da57c764-5b59-4d4e-923a-4188976750b9,Brenda,Gonzalez,reededward@example.net,326.207.1268,2021-04-05,40,Male,08282 Andrea Lake,Santosstad,ID,91230,Ghana,45,87.13,302,2,true,false,0.14,0.01,558.03,7,0.94,1.92
64ea5e09fe4f979a95e9d22c,e157b76c-34d6-4604-ad61-01d45c0352ef,Kathryn,Howard,jonward@example.net,001-511-371-6366x16173,2023-05-07,62,Male,829 Blair Rue,South Alexandriaville,MN,06437,Samoa,46,65.82,356,3,false,false,0.06,0.06,991.63,10,0.28,4.26
64ea5e09fe4f979a95e9d22d,bcfa3d44-6a49-41b2-9237-7ddc6278f06e,Thomas,Nolan,pdorsey@example.org,+1-502-339-4621x5145,2021-12-16,33,Male,87915 Fischer Ports,Edwardborough,VI,87584,Heard Island and McDonald Islands,15,147.53,2,9,false,true,0.87,0.71,1689.01,10,0.05,4.56
64ea5e09fe4f979a95e9d22e,3f71db86-f346-4fab-b381-8547ef61ca67,Hunter,Curry,perrydawn@example.com,522-836-3243x3950,2022-11-17,31,Other,9013 Thomas Ports Suite 653,New Ashleyside,SD,41950,Congo,14,85.3,270,5,false,true,0.95,0.21,1975.18,4,0.3,2.73
64ea5e09fe4f979a95e9d22f,bc74c23b-8d73-4816-95cd-be32ad2aacbc,Christopher,Fields,michelle68@example.com,632-546-6170x48023,2021-12-29,80,Male,68215 Joseph Centers,Lake Johnland,GA,65752,Cook Islands,49,158.49,126,6,false,false,0.23,0.8,757.61,4,0.21,2.88
64ea5e09fe4f979a95e9d230,b058c766-bede-4612-9d40-f539029d5967,Amanda,Palmer,pmiller@example.org,(435)597-8033,2021-04-02,62,Female,2751 Daniel Lodge,Stewartport,AR,50751,San Marino,13,121.07,264,10,false,false,0.92,0.92,343.33,10,0.01,1.21
64ea5e09fe4f979a95e9d231,e2d4715d-0182-4396-9a2c-25b610614f72,Anthony,Wagner,myerstracy@example.net,+1-825-384-9442x07096,2020-11-08,44,Female,08312 Michele Shores Apt. 139,East Yvetteland,NY,34605,Kuwait,17,26,205,3,false,false,0.43,0.89,524.53,8,0.89,1.26
64ea5e09fe4f979a95e9d232,04d03737-5818-4f0b-818e-831e701c5132,Kimberly,Lewis,foxkenneth@example.org,001-647-829-6165,2021-11-23,73,Male,481 Steven Shoal Suite 585,Port Bryanland,KS,05173,United States Minor Outlying Islands,12,106.63,324,3,true,false,0.06,0.01,1821.01,5,0.02,0.86
64ea5e09fe4f979a95e9d233,92debb03-9afb-4b94-bf74-5b5370e0c287,Andrew,Phillips,willie05@example.net,+1-776-644-9170x9013,2020-01-23,60,Other,573 Robert Valley Suite 395,Port Michael,LA,97852,Moldova,44,75.42,330,2,false,true,0.63,0.2,1385.83,5,0.94,2.03
64ea5e09fe4f979a95e9d234,6cfca3c2-c364-403f-8346-26ee43768ef0,Juan,Stein,michaela86@example.org,001-288-332-3441x2755,2022-01-03,56,Female,482 Boyd Mission Apt. 472,North Michaelchester,CA,92271,Ecuador,25,15.53,105,7,false,true,0.68,0.1,1115.21,6,0.31,3.02
64ea5e09fe4f979a95e9d235,213e41b6-49a0-4c85-8989-87bf24f063dc,Carrie,Miller,johnburke@example.org,+1-942-765-9421,2022-03-30,61,Male,6507 Ann Forest,Millerland,CA,16484,Ghana,22,107.98,90,8,true,true,0.61,0.7,1844.68,3,0.2,1.66
64ea5e09fe4f979a95e9d236,3f7f9ca6-3c5b-49da-a5e5-9a04ba06a387,Rebecca,Trujillo,vmalone@example.com,988-355-4761x216,2020-08-12,78,Male,574 Kimberly Drive,Lake Steven,NV,49478,Malta,14,146.53,327,5,true,true,0.65,0.72,1679.15,10,0.79,3.79
64ea5e09fe4f979a95e9d237,cd0090c2-4926-48f7-9952-5e150a3a788a,Austin,Fletcher,crivera@example.net,+1-635-237-8358,2021-11-06,65,Female,29101 Madeline Locks Suite 318,Ortizbury,TN,92154,Norway,38,65.75,153,10,true,true,0.41,0.52,1527.54,8,0.46,3.3
64ea5e09fe4f979a95e9d238,971ae618-0deb-401b-9342-29189fdf2f27,William,Watson,austinleslie@example.com,+1-615-683-0960x14039,2022-01-29,57,Male,453 David Union,Davidhaven,TX,93281,Reunion,18,118.69,316,8,false,false,0.07,0.11,928.83,6,0.05,4.51
64ea5e09fe4f979a95e9d239,2e9e3b51-e47d-47c1-bfc8-e154cd4c2d82,Dillon,Wallace,justin61@example.com,276-949-4779,2022-10-15,49,Other,93545 John Mountains,Lake Samantha,IL,65252,Netherlands,23,39.94,169,8,true,true,0.46,0.77,1548.8,5,0.81,0.71
64ea5e09fe4f979a95e9d23a,7aabddc1-904a-4a10-af4f-b970f35e79af,Amanda,Olson,derekwilliams@example.net,001-781-829-1694x4710,2022-07-18,62,Other,813 Carter Mission,Browningside,PW,34508,Albania,39,32.48,55,2,false,true,0.32,0.08,1320.83,10,0.3,4.54
64ea5e09fe4f979a95e9d23b,a3a2dbd4-9ebd-4772-b1c7-4f0c9190e9eb,Lisa,Chambers,tcrane@example.net,833.777.5052x8929,2022-08-01,72,Female,5732 Wilson Club Apt. 541,West Anthony,MI,28800,Bahrain,17,89.1,267,9,true,true,0.04,0.22,1802.67,3,0.71,1.18
64ea5e09fe4f979a95e9d23c,5523bc53-c1b3-4fe8-906a-3ddc435789b1,Theresa,Allen,thomas24@example.org,(249)286-9890x8842,2022-03-11,29,Male,31163 Robinson Valley Suite 337,West Travis,IL,35030,San Marino,40,72.85,224,7,true,true,0.9,0.83,1291.09,6,0.77,0.3
64ea5e09fe4f979a95e9d23d,b0a93e8c-63bf-4090-92f4-127d60485e33,Teresa,Fischer,smithkevin@example.org,001-874-468-4251x5974,2022-06-20,71,Male,19931 Lucas Manor,West Joe,OR,72637,Ukraine,25,191.19,240,7,false,true,0.6,0.85,744.39,5,0.29,2.26
64ea5e09fe4f979a95e9d23e,93daa247-33ee-42ac-aa68-e53e28ccc25e,Mitchell,Wright,jamie28@example.org,+1-475-240-5549x98668,2021-05-20,38,Other,6903 Lang Mission Apt. 958,Jaredhaven,FM,39841,Turkey,25,119.53,149,3,true,false,0.47,0.13,394.32,10,1,0.1
64ea5e09fe4f979a95e9d23f,d149ea73-3c14-4aae-89a7-e0f78e08f8fc,Frederick,Hahn,wstokes@example.com,001-242-861-3262x70089,2023-02-06,57,Male,403 John Shores,Michellehaven,MT,13798,Anguilla,17,189.46,61,5,true,true,0.05,0.33,1670.73,4,0.38,0.57
64ea5e09fe4f979a95e9d240,eeaf3a55-dcfc-4b3a-b3de-c0fddc6490b1,Robert,Evans,jameseugene@example.org,529.561.8939x254,2023-08-18,45,Other,23630 Kathryn Ford Apt. 213,East Frederickfort,MP,66950,Nigeria,2,11.01,94,6,false,false,0.1,0.08,1192.66,3,0.64,4.01
64ea5e09fe4f979a95e9d241,c6cd4ff3-9415-4ec4-b78a-9e34288d5c75,Patricia,Sims,hsanchez@example.com,(846)263-1573,2020-06-25,54,Male,756 Mendez Union Suite 429,Williamland,LA,51676,Paraguay,2,145.73,19,2,false,false,0.86,0.64,1594.21,1,0.04,0.56
64ea5e09fe4f979a95e9d242,b5aa5ad6-3d2d-4a76-921e-343fbefdeb3e,Miguel,Rodriguez,rose96@example.com,+1-411-991-0490,2020-02-27,69,Male,688 Nicole Knoll Suite 529,Sherrymouth,OK,89354,Macao,40,18.09,16,9,false,false,0.19,0.83,1573.61,3,0.59,2.43
64ea5e09fe4f979a95e9d243,6b2bf29e-ff13-4354-bc32-9917f0a5f24e,Jodi,Huff,kylegonzalez@example.com,311-528-8400x47672,2021-01-09,28,Female,626 Ryan Court Suite 333,South James,MO,55627,Malawi,29,102,195,6,false,false,0.16,0.82,1200.08,2,0.81,0.67
64ea5e09fe4f979a95e9d244,b14c1c04-4bbe-4f36-bd20-e0c16a02767a,Kimberly,Cabrera,ksmith@example.net,945.235.7315x3872,2020-04-11,69,Female,561 Davis River Apt. 180,North Bryanburgh,ID,66618,Rwanda,2,104.62,198,9,false,false,0.08,0.66,446.78,1,0.31,4.87
64ea5e09fe4f979a95e9d245,097b7e06-d13c-40a6-8228-e3cf98fd3dc6,Ethan,Johnston,marissarodriguez@example.com,(279)469-3742,2023-02-18,59,Female,66372 Robert Burg,East Annaland,VA,49447,Korea,25,81.93,286,3,true,false,0.11,0.22,1684.74,8,0.64,2.53
64ea5e09fe4f979a95e9d246,ce2955ae-babe-433e-9cb9-6940fa7077f7,Wendy,Sullivan,mcooper@example.org,001-960-351-8696x52361,2020-12-05,77,Male,377 Pearson Plain Apt. 783,Payneshire,IL,75730,Israel,20,22.88,336,10,true,true,0.87,0.45,1334.36,1,0.14,1.09
64ea5e09fe4f979a95e9d247,dee7aa51-2bd6-4c3b-8f4a-ea3c48f17592,Charles,Baxter,kathleenmarshall@example.org,+1-647-734-0625x5164,2020-04-16,23,Male,493 Courtney Via,Lindseyland,IN,26981,Chile,10,104.9,201,4,false,false,0.65,0.37,990.16,9,0.74,4.14
64ea5e09fe4f979a95e9d248,f273e10d-a9e6-4dc5-9672-c127a7f303b7,Shannon,Jenkins,joseph24@example.net,+1-619-853-6258x3375,2022-12-25,29,Other,936 Kevin Rue Suite 713,Lake Mark,MS,48533,Taiwan,40,193.59,297,6,true,true,0.78,0.41,1175.1,7,0.5,1.02
64ea5e09fe4f979a95e9d249,f219da92-b1a9-4b65-b073-83455784edd2,Adam,Watson,sara22@example.net,228.700.7571x917,2021-01-18,54,Male,116 Larry Rapids,Princefurt,MT,76418,Malawi,41,165.71,8,10,true,false,0.62,0.36,208.9,10,0.85,2.79
64ea5e09fe4f979a95e9d24a,9501f25e-ced2-424e-9945-a7e19a25554b,Richard,Mcknight,larry42@example.org,+1-615-779-4297x80437,2021-09-18,73,Other,68318 Frank Flats Apt. 467,Kevinburgh,KY,13785,Macao,3,167.99,8,3,true,true,0.91,0.37,268.3,9,0.21,2.45
64ea5e09fe4f979a95e9d24b,ecc8739d-8664-455a-b6e5-319a9e1ebb9f,Kimberly,Crosby,anthony48@example.com,001-723-406-7048x5021,2023-04-12,19,Male,7316 Christine Ford Suite 847,South Gabriel,AL,57947,Zimbabwe,5,90.72,242,9,true,false,0.13,0.47,377.93,5,0.53,0.55
64ea5e09fe4f979a95e9d24c,fabf3c86-e8eb-417c-9cb4-428f1c45986e,Jamie,Case,sara34@example.net,+1-917-786-5677x51211,2022-02-09,28,Other,287 Ariana Harbors Apt. 033,Ericstad,AS,76420,Gibraltar,12,37.9,354,4,false,false,0.12,0.58,148.38,4,0.22,2.06
64ea5e09fe4f979a95e9d24d,ea12e8bc-b648-40fb-8aed-12e7a45b4812,Jeffrey,Foley,hinestony@example.net,286-446-7977,2021-08-30,78,Male,1094 Carroll Lane Apt. 290,East Jasmine,MH,60947,Cameroon,17,132.15,91,3,true,true,0.2,0.87,1907,2,0.8,1.95
64ea5e09fe4f979a95e9d24e,83ca110d-25ae-4a4e-a455-34094e06a01c,Daniel,Stephens,keithlewis@example.com,473-372-6422,2023-05-26,58,Female,01939 William Falls Suite 200,Josephshire,DC,06867,Syrian Arab Republic,47,108.96,55,1,false,true,0.73,0.83,969.48,1,0.3,0.03
64ea5e09fe4f979a95e9d24f,3d219334-30fd-4d8e-996b-c82756a15b84,Lisa,Watson,owensbrittany@example.net,569-509-0477x153,2023-06-30,29,Other,3289 Harris Circles,New Tiffanyview,IA,61264,Macao,44,83.91,298,6,true,true,0.26,0.67,248,6,0.07,0.93
64ea5e09fe4f979a95e9d250,9d3a4494-3c67-42a4-8748-b1c2759722c3,Katie,Hall,mahoneyandrew@example.com,(320)691-5388x2626,2023-05-15,30,Other,3015 Taylor River,West Virginia,MP,96586,United States Virgin Islands,10,198.54,166,7,true,false,0.87,0.36,492.22,5,0.93,3.07
64ea5e09fe4f979a95e9d251,41fcfc01-db6d-4269-b861-6b9082273f51,Heidi,Gonzalez,whitebrian@example.org,+1-986-351-9305x5475,2022-12-24,76,Male,107 Zachary Mall Apt. 642,Lake Abigail,KY,71723,Gibraltar,36,40.09,310,7,false,true,0.68,0.61,435.27,6,0.95,0.02
64ea5e09fe4f979a95e9d252,45e5eb78-ee12-4505-8dc5-a33791c3497e,Laura,Sullivan,yjoseph@example.org,+1-516-872-2176x664,2020-07-11,41,Other,63783 Obrien Walk,North Michael,UT,13981,Guyana,50,71.73,50,10,true,false,0.82,0,521.61,8,0.76,3.93
64ea5e09fe4f979a95e9d253,d78dec8e-5bc2-4e5e-80d0-28c056eb538e,Gregory,Cole,allenaaron@example.org,(523)977-9351x610,2023-03-14,30,Female,74541 Mark Street,South Nataliebury,MD,08601,Trinidad and Tobago,34,75.57,32,9,true,false,0.32,0.05,555.41,10,0.89,1.39
64ea5e09fe4f979a95e9d254,46956b0c-ad0b-4a40-b3b1-d3bf64610f3d,Evan,Griffin,gcruz@example.org,001-798-489-1968x3395,2021-07-25,39,Male,9775 Daniel Curve Apt. 508,East Christopher,VI,75756,Korea,43,146.24,361,7,false,true,0.78,0.73,1272.05,6,0.66,3
64ea5e09fe4f979a95e9d255,8dd57993-76c4-4f06-be71-0c93e65662fa,Deborah,Spence,ericdoyle@example.com,412-577-7397,2021-03-09,69,Other,495 White Spur,New Susan,AZ,96506,United States of America,35,71.94,173,9,false,true,0.6,0.26,1990.54,3,0.87,4.19
64ea5e09fe4f979a95e9d256,bbe13b19-5982-40d1-8d46-49b422f7ea57,Kristin,Smith,michaelbarker@example.net,001-271-679-4878x440,2022-10-18,78,Male,601 Stephen Lodge,West Leslie,NM,25064,South Georgia and the South Sandwich Islands,7,165.58,246,3,true,false,0.93,0.14,243.15,8,0.46,2.65
64ea5e09fe4f979a95e9d257,23b6c1bb-5921-4b30-8158-55fda099da76,Craig,Martinez,breannahubbard@example.org,(660)534-3408x174,2021-12-13,50,Male,9684 Amy Pines,Gonzalezmouth,OK,76603,Kiribati,33,180.03,311,7,true,false,0.86,0.99,524.8,6,0.52,2.91
64ea5e09fe4f979a95e9d258,da377c45-a35a-4e8f-9047-81e823f1e4cb,Cody,Stewart,crystal13@example.net,+1-221-714-8952,2023-06-16,46,Female,670 Derrick Route Apt. 739,New Joseph,AS,99602,South Georgia and the South Sandwich Islands,31,106.65,74,3,true,true,0.85,0.43,1749.81,3,0.59,1.78
64ea5e09fe4f979a95e9d259,f7f4c3a6-7ab3-4042-9e6b-c337f1b0df13,Martha,Adams,stevensamy@example.com,803.578.6735,2023-07-24,71,Male,4127 Baker Court Suite 208,Williamfurt,OH,67498,Moldova,45,161.82,79,9,false,true,0.09,0.14,1717.91,3,0.99,2.87
64ea5e09fe4f979a95e9d25a,944fc09d-a208-4d39-9be3-1b9313a1e20f,William,Watson,priscillawright@example.org,001-624-584-5694x93426,2023-03-12,37,Male,519 Edward Gardens Suite 938,Nicholastown,SD,09108,Japan,49,80.92,84,3,true,false,0.17,0.74,617.47,10,0.6,0.01
64ea5e09fe4f979a95e9d25b,f0edf2df-666f-4663-a4ac-9499a509a278,James,Harvey,jonesnatalie@example.net,7387889106,2023-06-19,34,Male,36517 Rivera Mall,Suttonburgh,LA,97743,Cote d'Ivoire,7,100.1,317,10,true,true,0.4,0.68,343.31,8,0.41,1.53
64ea5e09fe4f979a95e9d25c,067e866e-bd1d-467c-b402-561953b0bca6,Ernest,Bright,mcook@example.net,792-599-1512x4512,2020-09-02,59,Male,1831 Cook Greens,Jonathanfort,CO,05071,Kuwait,30,153.27,150,3,true,false,0.7,0.62,979.78,8,0.51,4.52
64ea5e09fe4f979a95e9d25d,cae00d1e-15d0-4df1-9d57-7d1c3aa15a2e,Sheila,Thomas,pgriffin@example.com,(692)230-0943,2021-06-06,71,Male,616 Kelley Prairie Apt. 163,New Kristyborough,OK,32501,Thailand,47,149.77,362,2,true,true,0.9,0.08,1335.07,1,0.64,4.99
64ea5e09fe4f979a95e9d25e,3474363e-e371-4107-a889-b4d7cdfa9c12,Eric,Fernandez,qmiranda@example.com,395-400-9224,2022-05-03,75,Female,38668 Munoz Views Apt. 885,Bradyville,NJ,71728,Montenegro,42,78.56,57,8,true,true,0.78,0.05,1501.03,8,0.76,2.82
64ea5e09fe4f979a95e9d25f,83016825-b832-45c8-91a6-f076b8fc6a55,Stephen,Woods,ericgibbs@example.org,4323549662,2020-10-13,46,Male,37887 Troy Passage Suite 398,Ryanside,SC,94641,Wallis and Futuna,30,37.58,56,2,false,false,0.73,0.17,108.42,1,0.4,2.08
64ea5e09fe4f979a95e9d260,24fecb56-df16-42e0-a964-02e8f845a994,Bobby,Levine,manningmary@example.net,595-572-1358x937,2020-04-04,36,Other,142 Julie Fort,Port Robert,FL,52067,Greece,21,62.52,33,1,true,true,0.49,0.15,908.65,6,0.57,2.21
64ea5e09fe4f979a95e9d261,a41e27d2-e79e-43ef-89d7-b4833dd3a375,Luis,Chung,james25@example.com,+1-840-540-5761x0300,2021-06-20,31,Male,392 Latoya Knoll,Delgadostad,MS,42235,Jamaica,6,170.89,65,4,false,true,0.86,0.44,605.68,10,0.92,4.68
64ea5e09fe4f979a95e9d262,ca697a6e-fcea-4037-bf8d-6244d625f71b,Jill,Mills,combsjoseph@example.net,4277149503,2020-04-07,49,Female,74802 Scott Wells Suite 796,Freemantown,CO,62678,Iraq,30,11.11,347,8,true,true,0.64,0.71,1307.71,9,0.32,0.9
64ea5e09fe4f979a95e9d263,f080d592-5ed1-4cbf-a613-55546ced28d4,Alexis,Conway,christopher59@example.com,298-561-7745x6863,2020-06-19,30,Female,766 Henderson Villages,Davidville,TN,99199,Qatar,41,63.67,167,1,true,true,0.32,0.44,909.1,9,0.45,0.39
64ea5e09fe4f979a95e9d264,92d5df3a-af87-46ec-bca9-3f93ccb14bc3,Kathryn,English,porterrebecca@example.com,001-823-938-0018,2022-06-07,40,Female,8658 Cynthia Highway Apt. 879,Turnerhaven,ME,39976,Venezuela,40,51.16,336,10,false,false,0.36,0.51,1434.87,1,0.72,4.9
64ea5e09fe4f979a95e9d265,8a437b4a-fd3e-46eb-8f6a-63ed2480a460,Jeffrey,Jackson,burkeamy@example.com,816-382-0877x62130,2022-11-18,41,Other,89416 Cook Throughway Apt. 950,Lake Danielshire,NH,72124,Grenada,49,106.59,107,5,false,false,0,0.7,175.44,10,0.34,3.38
64ea5e09fe4f979a95e9d266,188dae8f-6d4e-47d8-8be4-c75a19a1bfa1,Anthony,Underwood,evelasquez@example.net,001-389-921-1275x1429,2021-04-02,42,Other,85699 Woods Garden Suite 339,Alexandraland,MA,82258,Taiwan,46,24.16,36,1,true,true,0.03,0.02,1250.82,9,0.3,1.32
64ea5e09fe4f979a95e9d267,4d7fb2d2-0351-4496-bb75-5724c71fd1f9,Ralph,Munoz,dgutierrez@example.org,001-569-878-9186x442,2022-01-07,28,Female,152 Williams Gateway Apt. 144,New Samantha,NE,28094,Georgia,1,191.72,74,7,true,true,0.91,0.04,1397.07,5,0.53,1.88
64ea5e09fe4f979a95e9d268,dfe19988-f1aa-49fb-a1e9-9825bdf141b2,Jennifer,Butler,imorgan@example.org,(269)498-4976x695,2021-09-03,40,Other,9661 Wilson Fields Suite 264,Jamesfurt,MO,03168,Azerbaijan,26,64.02,269,2,false,false,0.13,0.69,337.56,10,0.91,3.58
64ea5e09fe4f979a95e9d269,8d5adbef-3c8e-4517-970a-53cc379f5b77,Lisa,Wood,jay48@example.org,(907)692-0588,2023-08-15,32,Other,76488 John Mills,Port Derekland,PA,35871,Yemen,16,87.47,147,5,false,true,0.46,0.01,893.71,10,0.08,2.7
64ea5e09fe4f979a95e9d26a,06badce9-9813-4e77-ab6b-476af73bd689,Kendra,Ross,jmcdaniel@example.com,3289640652,2020-06-07,71,Other,764 Williamson Islands Apt. 672,Greerfort,ME,73172,Mali,31,47.63,144,3,true,true,0.21,0.33,901.94,10,0.16,2.33
64ea5e09fe4f979a95e9d26b,4db411de-55fb-418c-8617-b18e32dbec7e,Pedro,Roach,angelahill@example.com,001-971-360-4437x297,2022-11-30,24,Male,62189 Anthony Inlet Suite 290,Paultown,PW,32938,South Africa,34,31.92,25,2,false,false,0.63,0.58,439.69,10,0.32,4.73
64ea5e09fe4f979a95e9d26c,3912e356-4281-4ce8-b595-bce913fa751b,Amy,Bush,ryangarrison@example.org,998-355-4667x4116,2022-01-14,33,Female,064 Elizabeth Islands Suite 395,Blairbury,RI,11866,Tunisia,30,179.58,227,2,true,false,0.42,0.69,1340.83,10,0.56,0.33
64ea5e09fe4f979a95e9d26d,8872d32a-a3f6-4c2b-b482-ad74bbef9a8c,David,Ryan,davispatrick@example.com,272.830.7312,2023-07-17,45,Female,80675 Hansen Turnpike,Maloneland,NC,75515,Pitcairn Islands,8,164.59,55,10,true,false,0.56,0.46,544.92,2,0.16,2.45
64ea5e09fe4f979a95e9d26e,35846f6c-c7f5-476f-98f3-3c900b954667,Lori,Kelly,ngutierrez@example.net,797-456-7254x6199,2020-01-14,72,Other,0830 Adams View Suite 054,Lake Shawn,VT,30867,Germany,13,42.68,352,1,false,true,0.54,0.92,1464.46,8,0.62,4.28
64ea5e09fe4f979a95e9d26f,3316e693-5460-4152-8fb8-a0d21094a3a7,Mindy,Morgan,burnsjoel@example.org,+1-665-918-7410,2020-04-17,43,Male,388 Williams Terrace Suite 032,South Francisco,DC,92669,Somalia,20,166.26,212,8,true,false,0.37,0.47,294.09,4,0.16,0.57
64ea5e09fe4f979a95e9d270,bd8bb0c8-c5fb-42b1-9f6c-60c719c4e9c2,Melissa,Fletcher,normancarolyn@example.org,(535)992-7167x567,2023-01-25,32,Female,757 Charles Plain Suite 826,Carolineview,DE,19929,Serbia,40,128.77,116,10,false,false,0.07,0.9,1935.12,3,0.57,1.34
64ea5e09fe4f979a95e9d271,27bd5f05-e9b5-4118-98b4-d145e1613fd3,Chelsey,Barker,qperkins@example.com,(742)357-4670,2022-05-21,28,Other,93144 Tracy Prairie,Vincentport,AZ,01826,Croatia,18,41.75,332,4,false,true,0.36,0.64,1269.81,2,0.46,2.47
64ea5e09fe4f979a95e9d272,e94cce7b-c440-43a4-90aa-7453d97c7e56,Douglas,Drake,jeffreyhill@example.org,246-801-6163x7336,2022-10-01,34,Male,82036 Benson Vista,South Brian,TN,86885,United Arab Emirates,49,192.82,169,8,true,true,0.49,0.27,389.44,3,0.49,2.65
64ea5e09fe4f979a95e9d273,2c9db2e2-9292-4253-9b2a-f7cfd493962e,Tammy,Williams,aaron73@example.org,502.687.2242x9637,2022-01-27,59,Other,907 Martin Vista,Lake Susanland,AK,82058,Puerto Rico,35,18.92,321,2,false,true,0.42,0.41,1565.03,4,0.45,0.71
